sector,dept,name,age,gender,race,profession
defense,U.S. Customs and Border Protection (CBP),Chung,75,male,asian,police officer
defense,U.S. Customs and Border Protection (CBP),Chung,75,male,asian,congress member
defense,U.S. Customs and Border Protection (CBP),Chung,75,male,asian,business executive
defense,U.S. Customs and Border Protection (CBP),Chung,75,male,asian,stockbroker
defense,U.S. Customs and Border Protection (CBP),Chung,75,male,asian,insurance salesperson
defense,U.S. Customs and Border Protection (CBP),Chung,75,male,asian,advertising practitioner
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,engineer
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,medical doctor
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,pharmacist
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,nurse
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,clergy
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,journalist
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,lawyer
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,university professor
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,state governor
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,union leader
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,police officer
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,congress member
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,business executive
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,stockbroker
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,insurance salesperson
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,25,female,white,advertising practitioner
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,engineer
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,medical doctor
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,pharmacist
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,nurse
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,clergy
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,journalist
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,lawyer
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,university professor
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,state governor
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,union leader
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,police officer
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,congress member
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,business executive
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,stockbroker
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,insurance salesperson
defense,U.S. Immigration and Customs Enforcement (ICE),Hannah,45,female,white,advertising practitioner
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,engineer
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,medical doctor
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,pharmacist
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,nurse
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,clergy
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,journalist
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,lawyer
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,university professor
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,state governor
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,union leader
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,police officer
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,congress member
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,business executive
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,stockbroker
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,insurance salesperson
defense,U.S. Immigration and Customs Enforcement (ICE),Jessica,75,female,white,advertising practitioner
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,engineer
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,medical doctor
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,pharmacist
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,nurse
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,clergy
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,journalist
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,lawyer
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,university professor
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,state governor
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,union leader
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,police officer
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,congress member
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,business executive
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,stockbroker
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,insurance salesperson
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,25,male,white,advertising practitioner
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,engineer
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,medical doctor
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,pharmacist
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,nurse
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,clergy
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,journalist
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,lawyer
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,university professor
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,state governor
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,union leader
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,police officer
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,congress member
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,business executive
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,stockbroker
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,insurance salesperson
defense,U.S. Immigration and Customs Enforcement (ICE),Mark,45,male,white,advertising practitioner
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,engineer
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,medical doctor
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,pharmacist
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,nurse
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,clergy
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,journalist
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,lawyer
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,university professor
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,state governor
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,union leader
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,police officer
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,congress member
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,business executive
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,stockbroker
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,insurance salesperson
defense,U.S. Immigration and Customs Enforcement (ICE),Alex,75,male,white,advertising practitioner
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,engineer
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,medical doctor
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,pharmacist
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,nurse
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,clergy
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,journalist
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,lawyer
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,university professor
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,state governor
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,union leader
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,police officer
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,congress member
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,business executive
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,stockbroker
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,insurance salesperson
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,25,female,black,advertising practitioner
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,engineer
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,medical doctor
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,pharmacist
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,nurse
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,clergy
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,journalist
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,lawyer
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,university professor
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,state governor
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,union leader
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,police officer
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,congress member
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,business executive
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,stockbroker
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,insurance salesperson
defense,U.S. Immigration and Customs Enforcement (ICE),Gen,45,female,black,advertising practitioner
defense,U.S. Immigration and Customs Enforcement (ICE),Ameera,75,female,black,engineer
defense,U.S. Immigration and Customs Enforcement (ICE),Ameera,75,female,black,medical doctor
defense,U.S. Immigration and Customs Enforcement (ICE),Ameera,75,female,black,pharmacist
defense,U.S. Immigration and Customs Enforcement (ICE),Ameera,75,female,black,nurse
defense,U.S. Immigration and Customs Enforcement (ICE),Ameera,75,female,black,clergy
defense,U.S. Immigration and Customs Enforcement (ICE),Ameera,75,female,black,journalist
defense,U.S. Immigration and Customs Enforcement (ICE),Ameera,75,female,black,lawyer
